scientific_name,obs_year,obs_month,obs_date,longitude,latitude
Buergeria otai,2017,12,3,121.497060921599,24.1840850119303
Buergeria otai,2017,12,7,121.141186697116,22.7490315583086
Buergeria otai,2017,12,8,121.063336526776,22.8484219702473
Buergeria otai,2017,12,8,121.063336526776,22.8484219702473
Buergeria otai,2017,12,29,121.545280021738,23.9491603253554
Buergeria otai,2017,12,22,121.18997160914,22.8212285608492
Buergeria otai,2018,1,3,121.141186697116,22.7490315583086
Buergeria otai,2018,1,3,121.484495865704,23.4527301645434
Buergeria otai,2018,1,3,121.544262054026,23.7053673103072
Buergeria otai,2018,1,3,121.554182685717,23.7324209655555
Buergeria otai,2018,1,3,121.554182685717,23.7324209655555
Buergeria otai,2018,1,3,121.584010249355,23.8226063979004
Buergeria otai,2018,1,3,121.584010249355,23.8226063979004
Buergeria otai,2017,9,21,121.495984735543,23.9041802604998
Buergeria otai,2017,9,21,121.486163533935,23.9042116201104
Buergeria otai,2017,9,21,121.486163533935,23.9042116201104
Buergeria otai,2018,1,6,121.435410166194,23.4077245381347
Buergeria otai,2017,9,21,121.486129773596,23.895182250486
Buergeria otai,2017,9,21,121.486129773596,23.895182250486
Buergeria otai,2017,9,24,121.755532682809,24.6163952132562
Buergeria otai,2018,1,3,121.484495865704,23.4527301645434
Buergeria otai,2017,9,24,121.755532682809,24.6163952132562
Buergeria otai,2017,9,24,121.486129773596,23.895182250486
Buergeria otai,2018,1,3,121.484495865704,23.4527301645434
Buergeria otai,2018,1,3,121.513998246516,23.4887555561302
Buergeria otai,2018,1,3,121.504380011731,23.5339365245502
Buergeria otai,2018,1,3,121.524181852931,23.5880500833231
Buergeria otai,2018,1,3,121.534089016546,23.6151056674934
Buergeria otai,2018,1,3,121.534089016546,23.6151056674934
Buergeria otai,2018,1,3,121.534089016546,23.6151056674934
Buergeria otai,2018,1,3,121.534089016546,23.6151056674934
Buergeria otai,2018,1,3,121.534089016546,23.6151056674934
Buergeria otai,2017,9,25,121.755532682809,24.6163952132562
Buergeria otai,2017,10,5,121.755532682809,24.6163952132562
Buergeria otai,2017,9,25,121.755532682809,24.6163952132562
Buergeria otai,2017,9,25,121.755532682809,24.6163952132562
Buergeria otai,2017,9,25,121.755532682809,24.6163952132562
Buergeria otai,2017,10,5,121.755532682809,24.6163952132562
Buergeria otai,2017,10,5,121.755532682809,24.6163952132562
Buergeria otai,2017,10,18,121.495984735543,23.9041802604998
Buergeria otai,2017,10,6,121.755532682809,24.6163952132562
Buergeria otai,2017,10,6,121.755532682809,24.6163952132562
Buergeria otai,2017,10,6,121.755532682809,24.6163952132562
Buergeria otai,2017,10,6,121.755532682809,24.6163952132562
Buergeria otai,2017,10,10,121.495984735543,23.9041802604998
Buergeria otai,2017,10,10,121.495984735543,23.9041802604998
Buergeria otai,2017,10,10,121.486163533935,23.9042116201104
Buergeria otai,2017,10,10,121.486129773596,23.895182250486
Buergeria otai,2017,10,10,121.486129773596,23.895182250486
Buergeria otai,2017,10,10,121.486129773596,23.895182250486
Buergeria otai,2017,10,10,121.486129773596,23.895182250486
Buergeria otai,2017,10,10,121.486129773596,23.895182250486
Buergeria otai,2017,12,16,120.506418642863,23.2630696903966
Buergeria otai,2017,10,19,121.495984735543,23.9041802604998
Buergeria otai,2017,10,19,121.495984735543,23.9041802604998
Buergeria otai,2017,10,19,121.495984735543,23.9041802604998
Buergeria otai,2017,10,18,121.495984735543,23.9041802604998
Buergeria otai,2017,10,19,121.486163533935,23.9042116201104
Buergeria otai,2017,10,18,121.486129773596,23.895182250486
Buergeria otai,2017,10,18,121.486129773596,23.895182250486
Buergeria otai,2017,10,19,121.495984735543,23.9041802604998
Buergeria otai,2017,10,19,121.486129773596,23.895182250486
Buergeria otai,2017,10,18,121.486163533935,23.9042116201104
Buergeria otai,2017,10,19,121.486129773596,23.895182250486
Buergeria otai,2017,10,19,121.486129773596,23.895182250486
Buergeria otai,2017,10,19,121.486129773596,23.895182250486
Buergeria otai,2017,10,18,121.486129773596,23.895182250486
Buergeria otai,2017,10,18,121.486129773596,23.895182250486
Buergeria otai,2017,10,18,121.486129773596,23.895182250486
Buergeria otai,2017,10,18,121.486129773596,23.895182250486
Buergeria otai,2017,10,18,121.486129773596,23.895182250486
Buergeria otai,2017,10,23,121.505876220666,23.9222069273826
Buergeria otai,2017,10,23,121.505876220666,23.9222069273826
Buergeria otai,2017,10,23,121.505876220666,23.9222069273826
Buergeria otai,2017,11,7,121.495984735543,23.9041802604998
Buergeria otai,2017,11,7,121.486163533935,23.9042116201104
Buergeria otai,2017,11,2,121.495984735543,23.9041802604998
Buergeria otai,2018,1,10,121.615083055167,24.16559648518
Buergeria otai,2018,1,10,121.615083055167,24.16559648518
Buergeria otai,2018,1,20,121.131518951291,22.8212875227622
Buergeria otai,2018,1,17,121.55475755473,23.8678617855625
Buergeria otai,2018,1,19,121.063336526776,22.8484219702473
Buergeria otai,2018,1,19,121.063336526776,22.8484219702473
Buergeria otai,2018,1,20,121.151013152555,22.8303011544177
Buergeria otai,2018,1,20,121.151043065648,22.8573938030438
Buergeria otai,2018,1,20,121.150983284868,22.8032084136553
Buergeria otai,2018,1,20,121.131518951291,22.8212875227622
Buergeria otai,2018,1,20,121.131518951291,22.8212875227622
Buergeria otai,2018,1,20,121.150983284868,22.8032084136553
Buergeria otai,2018,1,20,121.150983284868,22.8032084136553
Buergeria otai,2018,1,20,121.131518951291,22.8212875227622
Buergeria otai,2018,1,20,121.131518951291,22.8212875227622
Buergeria otai,2018,1,20,121.131510280015,22.8122566015852
Buergeria otai,2018,1,20,121.131510280015,22.8122566015852
Buergeria otai,2018,1,5,121.755532682809,24.6163952132562
Buergeria otai,2018,1,5,121.755532682809,24.6163952132562
Buergeria otai,2018,1,5,121.755532682809,24.6163952132562
Buergeria otai,2018,1,5,121.755532682809,24.6163952132562
Buergeria otai,2018,1,5,121.755532682809,24.6163952132562
Buergeria otai,2018,1,25,121.034075108173,22.7310282527955
Buergeria otai,2018,1,25,121.034075108173,22.7310282527955
Buergeria otai,2018,1,25,121.034075108173,22.7310282527955
Buergeria otai,2018,1,20,121.131510280015,22.8122566015852
Buergeria otai,2018,1,27,121.180685537293,23.1644064725468
Buergeria otai,2018,1,27,121.180685537293,23.1644064725468
Buergeria otai,2018,1,25,120.975684516331,22.5955632675491
Buergeria otai,2018,1,24,120.975689270526,22.5684696402888
Buergeria otai,2018,1,24,121.034084066522,22.7671523329763
Buergeria otai,2018,1,24,121.034084066522,22.7671523329763
Buergeria otai,2018,1,24,121.034084066522,22.7671523329763
Buergeria otai,2018,1,28,120.810853636937,22.2161361028947
Buergeria otai,2018,1,28,120.810853636937,22.2161361028947
Buergeria otai,2018,1,28,120.810853636937,22.2161361028947
Buergeria otai,2018,1,28,120.810853636937,22.2161361028947
Buergeria otai,2018,1,28,120.810853636937,22.2161361028947
Buergeria otai,2018,1,20,121.406806094381,23.6516108544886
Buergeria otai,2018,1,28,120.810853636937,22.2161361028947
Buergeria otai,2018,1,21,121.357622501416,23.5885227888099
Buergeria otai,2018,1,21,121.357622501416,23.5885227888099
Buergeria otai,2018,1,28,120.810853636937,22.2161361028947
Buergeria otai,2018,1,21,121.357622501416,23.5885227888099
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,1,28,120.810841526535,22.2251676667838
Buergeria otai,2018,1,28,120.810841526535,22.2251676667838
Buergeria otai,2018,1,28,120.810841526535,22.2251676667838
Buergeria otai,2018,1,28,120.810841526535,22.2251676667838
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,1,28,120.80115386706,22.2161245406069
Buergeria otai,2018,2,20,120.595383551651,22.929196772289
Buergeria otai,2017,12,23,120.564441952486,23.4528744425843
Buergeria otai,2018,3,23,121.347492701597,23.4621255117851
Buergeria otai,2018,3,31,121.063336526776,22.8484219702473
Buergeria otai,2018,3,31,121.063336526776,22.8484219702473
Buergeria otai,2018,3,31,121.063336526776,22.8484219702473
Buergeria otai,2018,2,27,121.063336526776,22.8484219702473
Buergeria otai,2018,2,27,121.063336526776,22.8484219702473
Buergeria otai,2018,2,27,121.063336526776,22.8484219702473
Buergeria otai,2018,2,27,121.063336526776,22.8484219702473
Buergeria otai,2018,2,27,121.063336526776,22.8484219702473
Buergeria otai,2018,2,27,121.063336526776,22.8484219702473
Buergeria otai,2018,2,27,121.063336526776,22.8484219702473
Buergeria otai,2018,4,2,121.053543078316,22.7219918729286
Buergeria otai,2018,4,2,121.053543078316,22.7219918729286
Buergeria otai,2018,4,2,121.053543078316,22.7219918729286
Buergeria otai,2018,4,2,121.053543078316,22.7219918729286
Buergeria otai,2018,2,10,120.585578983224,22.9472327668406
Buergeria otai,2018,4,3,121.814727127249,24.6070580640846
Buergeria otai,2018,3,17,121.395525425293,23.1549831428181
Buergeria otai,2018,3,17,121.317080084609,23.0197024104604
Buergeria otai,2018,1,14,121.395525425293,23.1549831428181
Buergeria otai,2018,1,14,121.415336045388,23.2452356047165
Buergeria otai,2018,3,19,121.141177421226,22.7400005590382
Buergeria otai,2018,3,13,121.141186697116,22.7490315583086
Buergeria otai,2018,4,3,121.814727127249,24.6070580640846
Buergeria otai,2018,4,3,121.814727127249,24.6070580640846
Buergeria otai,2018,4,3,121.814727127249,24.6070580640846
Buergeria otai,2018,4,3,121.814727127249,24.6070580640846
Buergeria otai,2018,4,3,121.814727127249,24.6070580640846
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,5,121.486129773596,23.895182250486
Buergeria otai,2018,4,5,121.486129773596,23.895182250486
Buergeria otai,2018,4,5,121.486129773596,23.895182250486
Buergeria otai,2018,4,5,121.486129773596,23.895182250486
Buergeria otai,2018,4,5,121.486129773596,23.895182250486
Buergeria otai,2018,4,5,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,5,121.486129773596,23.895182250486
Buergeria otai,2018,4,5,121.486129773596,23.895182250486
Buergeria otai,2018,4,5,121.486129773596,23.895182250486
Buergeria otai,2018,4,5,121.486129773596,23.895182250486
Buergeria otai,2018,4,5,121.486129773596,23.895182250486
Buergeria otai,2018,4,5,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,7,121.505876220666,23.9222069273826
Buergeria otai,2018,4,7,121.505876220666,23.9222069273826
Buergeria otai,2018,4,7,121.505876220666,23.9222069273826
Buergeria otai,2018,4,7,121.505876220666,23.9222069273826
Buergeria otai,2018,4,7,121.505876220666,23.9222069273826
Buergeria otai,2018,4,7,121.505876220666,23.9222069273826
Buergeria otai,2018,4,7,121.505876220666,23.9222069273826
Buergeria otai,2018,4,7,121.505876220666,23.9222069273826
Buergeria otai,2018,4,7,121.505876220666,23.9222069273826
Buergeria otai,2018,4,7,121.505876220666,23.9222069273826
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,6,121.486129773596,23.895182250486
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,4,14,120.849643149234,22.2252081530387
Buergeria otai,2018,4,14,120.849643149234,22.2252081530387
Buergeria otai,2018,4,14,120.849643149234,22.2252081530387
Buergeria otai,2018,4,14,120.849643149234,22.2252081530387
Buergeria otai,2018,1,31,121.508344464575,24.5452042177198
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,1,31,121.508344464575,24.5452042177198
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,1,31,121.508344464575,24.5452042177198
Buergeria otai,2018,1,31,121.508344464575,24.5452042177198
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,1,31,121.508344464575,24.5452042177198
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,4,14,121.755532682809,24.6163952132562
Buergeria otai,2018,4,14,121.755532682809,24.6163952132562
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,4,13,121.755532682809,24.6163952132562
Buergeria otai,2018,3,31,121.773735760381,24.363506022201
Buergeria otai,2017,10,30,121.614265141434,23.9940462051193
Buergeria otai,2017,10,30,121.614265141434,23.9940462051193
Buergeria otai,2018,3,30,121.508344464575,24.5452042177198
Buergeria otai,2017,10,30,121.614265141434,23.9940462051193
Buergeria otai,2018,3,30,121.508344464575,24.5452042177198
Buergeria otai,2018,3,30,121.508344464575,24.5452042177198
Buergeria otai,2018,3,30,121.47876727136,24.5543297501399
Buergeria otai,2018,3,30,121.528350351937,24.6083359255098
Buergeria otai,2018,3,30,121.558136748756,24.644342614659
Buergeria otai,2018,3,30,121.558136748756,24.644342614659
Buergeria otai,2018,1,31,121.558136748756,24.644342614659
Buergeria otai,2018,2,1,121.773625997482,24.3454493589145
Buergeria otai,2018,2,1,121.773625997482,24.3454493589145
Buergeria otai,2018,2,1,121.773735760381,24.363506022201
Buergeria otai,2018,2,1,121.773735760381,24.363506022201
Buergeria otai,2018,2,1,121.764314467605,24.4357823856312
Buergeria otai,2018,3,31,121.764696072958,24.4989799013848
Buergeria otai,2018,3,31,121.773625997482,24.3454493589145
Buergeria otai,2018,3,31,121.773735760381,24.363506022201
Buergeria otai,2018,3,31,121.773735760381,24.363506022201
Buergeria otai,2018,3,31,121.773735760381,24.363506022201
Buergeria otai,2018,3,31,121.773735760381,24.363506022201
Buergeria otai,2018,3,31,121.773735760381,24.363506022201
Buergeria otai,2018,3,31,121.773735760381,24.363506022201
Buergeria otai,2018,4,12,121.696428890532,24.6437655745491
Buergeria otai,2018,4,12,121.696428890532,24.6437655745491
Buergeria otai,2018,3,31,121.764314467605,24.4357823856312
Buergeria otai,2018,3,31,121.754614297682,24.4629166649486
Buergeria otai,2018,3,31,121.754614297682,24.4629166649486
Buergeria otai,2018,3,31,121.754614297682,24.4629166649486
Buergeria otai,2018,4,22,121.405345654381,23.1730189720161
Buergeria otai,2018,4,22,121.405345654381,23.1730189720161
Buergeria otai,2018,4,22,121.405345654381,23.1730189720161
Buergeria otai,2018,4,22,121.405345654381,23.1730189720161
Buergeria otai,2018,4,22,121.474450650706,23.3805206679033
Buergeria otai,2018,4,22,121.474450650706,23.3805206679033
Buergeria otai,2018,4,26,121.696428890532,24.6437655745491
Buergeria otai,2018,4,26,121.696428890532,24.6437655745491
Buergeria otai,2018,4,26,121.696428890532,24.6437655745491
Buergeria otai,2018,4,26,121.696428890532,24.6437655745491
Buergeria otai,2018,4,26,121.696428890532,24.6437655745491
Buergeria otai,2018,4,26,121.696428890532,24.6437655745491
Buergeria otai,2018,4,26,121.696428890532,24.6437655745491
Buergeria otai,2018,4,26,121.696428890532,24.6437655745491
Buergeria otai,2018,4,27,121.063336526776,22.8484219702473
Buergeria otai,2018,4,27,121.063336526776,22.8484219702473
Buergeria otai,2018,4,27,121.063336526776,22.8484219702473
Buergeria otai,2018,4,27,121.063336526776,22.8484219702473
Buergeria otai,2018,4,27,121.063336526776,22.8484219702473
Buergeria otai,2018,4,27,121.063336526776,22.8484219702473
Buergeria otai,2018,4,21,120.888257865534,22.4600573557055
Buergeria otai,2018,4,21,120.888257865534,22.4600573557055
Buergeria otai,2018,4,21,120.888257865534,22.4600573557055
Buergeria otai,2018,4,21,120.888257865534,22.4600573557055
Buergeria otai,2018,4,21,120.888265103399,22.4510260212752
Buergeria otai,2018,4,27,121.755532682809,24.6163952132562
Buergeria otai,2018,4,27,121.755532682809,24.6163952132562
Buergeria otai,2018,4,27,121.755532682809,24.6163952132562
Buergeria otai,2018,4,27,121.755532682809,24.6163952132562
Buergeria otai,2018,4,27,121.755532682809,24.6163952132562
Buergeria otai,2018,4,27,121.755532682809,24.6163952132562
Buergeria otai,2018,4,28,121.034086308951,22.7761833275005
Buergeria otai,2018,4,28,121.034086308951,22.7761833275005
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,4,21,120.907679291446,22.4781322930412
Buergeria otai,2018,3,2,121.043819487633,22.7581189532509
Buergeria otai,2018,3,4,121.004866595752,22.69490756094
Buergeria otai,2018,3,4,121.004866276865,22.6858764730578
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,28,121.024345762613,22.7671541150034
Buergeria otai,2018,4,21,120.888265103399,22.4510260212752
Buergeria otai,2018,4,21,120.888265103399,22.4510260212752
Buergeria otai,2018,4,21,120.888265103399,22.4510260212752
Buergeria otai,2018,4,25,121.445984833016,23.6424732975361
Buergeria otai,2018,4,25,121.406278089561,23.4800435618026
Buergeria otai,2018,4,25,121.406278089561,23.4800435618026
Buergeria otai,2018,4,25,121.416437143103,23.5974061559152
Buergeria otai,2018,4,25,121.416437143103,23.5974061559152
Buergeria otai,2018,4,25,121.416437143103,23.5974061559152
Buergeria otai,2018,4,25,121.416437143103,23.5974061559152
Buergeria otai,2018,4,25,121.416437143103,23.5974061559152
Buergeria otai,2018,4,25,121.416437143103,23.5974061559152
Buergeria otai,2018,4,25,121.416437143103,23.5974061559152
Buergeria otai,2018,4,25,121.416437143103,23.5974061559152
Buergeria otai,2018,4,25,121.55475755473,23.8678617855625
Buergeria otai,2018,4,25,121.55475755473,23.8678617855625
Buergeria otai,2018,4,25,121.366919869515,23.4079003648098
Buergeria otai,2018,4,25,121.366919869515,23.4079003648098
Buergeria otai,2018,4,25,121.485658879241,23.7687699599163
Buergeria otai,2018,4,25,121.485658879241,23.7687699599163
Buergeria otai,2018,4,25,121.485658879241,23.7687699599163
