scientific_name,obs_year,obs_month,obs_date,longitude,latitude
Japalura swinhonis,2014,6,28,121.302284579283,25.0513565882038
Japalura swinhonis,2014,6,29,121.609469750715,25.041385830611
Japalura swinhonis,2014,6,30,120.584017185579,23.4529278565483
Japalura swinhonis,2014,6,30,121.570501115857,25.1859878651506
Japalura swinhonis,2014,7,3,120.621712886616,23.9586919512723
Japalura swinhonis,2014,7,3,120.601364891625,24.1843741444759
Japalura swinhonis,2014,7,3,121.341952983947,25.0602987764631
Japalura swinhonis,2014,7,3,121.341952983947,25.0602987764631
Japalura swinhonis,2014,7,7,120.36971724021,23.2354902235582
Japalura swinhonis,2014,7,6,120.89685151408,23.9320344337461
Japalura swinhonis,2014,7,7,121.471899132815,22.6490574777931
Japalura swinhonis,2014,7,7,120.495929119812,23.4526681561576
Japalura swinhonis,2014,7,9,121.151344702777,23.1283152032087
Japalura swinhonis,2014,7,9,121.112295591608,23.137378413556
Japalura swinhonis,2014,7,10,121.209929487542,23.1282481047324
Japalura swinhonis,2014,7,10,120.466020682833,23.5880167164998
Japalura swinhonis,2014,7,10,120.544494336918,23.5611769852447
Japalura swinhonis,2014,7,10,120.544494336918,23.5611769852447
Japalura swinhonis,2014,7,10,120.621686536935,23.9677213751072
Japalura swinhonis,2014,7,11,120.621686536935,23.9677213751072
Japalura swinhonis,2014,7,11,120.621686536935,23.9677213751072
Japalura swinhonis,2014,7,11,120.621686536935,23.9677213751072
Japalura swinhonis,2014,7,12,120.544244802605,23.6334150852927
Japalura swinhonis,2014,7,14,120.985174463804,24.7085793786681
Japalura swinhonis,2014,7,14,120.601364891625,24.1843741444759
Japalura swinhonis,2014,7,15,120.544244802605,23.6334150852927
Japalura swinhonis,2014,7,16,120.621686536935,23.9677213751072
Japalura swinhonis,2014,7,16,120.621686536935,23.9677213751072
Japalura swinhonis,2014,7,16,120.621686536935,23.9677213751072
Japalura swinhonis,2014,7,16,120.621686536935,23.9677213751072
Japalura swinhonis,2014,7,17,120.621686536935,23.9677213751072
Japalura swinhonis,2014,7,17,120.621686536935,23.9677213751072
Japalura swinhonis,2014,7,17,120.621686536935,23.9677213751072
Japalura swinhonis,2014,7,19,120.467431932175,23.2358517472942
Japalura swinhonis,2014,7,20,121.501120713199,22.6579996733378
Japalura swinhonis,2014,7,20,121.471899132815,22.6490574777931
Japalura swinhonis,2014,7,20,121.332041436584,25.0603212688166
Japalura swinhonis,2014,7,20,121.332041436584,25.0603212688166
Japalura swinhonis,2014,7,25,120.427998867055,23.3169841452339
Japalura swinhonis,2014,7,26,121.471899132815,22.6490574777931
Japalura swinhonis,2014,7,26,121.471899132815,22.6490574777931
Japalura swinhonis,2014,7,27,121.471899132815,22.6490574777931
Japalura swinhonis,2014,7,29,121.341952983947,25.0602987764631
Japalura swinhonis,2014,7,30,121.471899132815,22.6490574777931
Japalura swinhonis,2014,7,30,121.471899132815,22.6490574777931
Japalura swinhonis,2014,7,31,121.471899132815,22.6490574777931
Japalura swinhonis,2014,7,31,121.471899132815,22.6490574777931
Japalura swinhonis,2014,8,2,121.481628750232,22.6490285393466
Japalura swinhonis,2014,8,3,120.514742151061,23.6604149144771
Japalura swinhonis,2014,8,4,121.481628750232,22.6490285393466
Japalura swinhonis,2014,8,4,121.481628750232,22.6490285393466
Japalura swinhonis,2014,8,4,121.491326227823,22.6399682044356
Japalura swinhonis,2014,8,4,121.471899132815,22.6490574777931
